	Vendor	Trip Distance (in Miles)	Trip Cost	Trip Time (in Minutes)
98577	Lyft	21.03	$20.93 	36.26
98578	Lyft	21.87	$29.33 	37.72
98579	Lyft	13.36	$29.61 	23.05
98580	Lyft	21.63	$22.49 	37.29
98581	Lyft	24.05	$29.44 	41.47
98582	Lyft	23.09	$25.50 	39.82
98583	Lyft	29.48	$19.47 	50.83
98584	Lyft	20.12	$30.42 	34.69
98585	Lyft	27.95	$20.62 	48.19
98586	Lyft	19.45	$21.61 	33.54
98587	Lyft	26.33	$26.58 	45.4
98588	Lyft	3.91	$23.37 	6.74
98589	Lyft	10.12	$14.87 	17.46
98590	Lyft	17.46	$24.69 	30.11
98591	Lyft	13.66	$19.24 	23.56
98592	Lyft	11.73	$22.60 	20.23
98593	Lyft	14.87	$9.99 	25.63
98594	Lyft	19.3	$25.53 	33.29
98595	Lyft	26.07	$25.98 	44.95
98596	Lyft	7.12	$23.11 	12.29
98597	Lyft	12.56	$8.93 	21.66
98598	Lyft	14.13	$20.01 	24.37
98599	Lyft	15.43	$24.72 	26.61
98600	Lyft	16.65	$19.51 	28.72
98601	Lyft	6.57	$30.79 	11.33
98602	Lyft	18.83	$26.36 	32.47
98603	Lyft	15.31	$30.74 	26.4
98604	Lyft	17.15	$21.36 	29.58
98605	Lyft	12.79	$35.89 	22.05
98606	Lyft	14.87	$15.71 	25.63
98607	Lyft	10.52	$28.33 	18.14
98608	Lyft	29.55	$33.44 	50.95
98609	Lyft	17.32	$13.04 	29.86
98610	Lyft	17.73	$21.46 	30.58
98611	Lyft	22.92	$28.81 	39.53
98612	Lyft	19.74	$32.31 	34.05
98613	Lyft	10.64	$20.92 	18.35
98614	Lyft	19.17	$28.96 	33.05
98615	Lyft	26.43	$21.00 	45.58
98616	Lyft	14.2	$37.79 	24.48
98617	Lyft	4.47	$23.49 	7.71
98618	Lyft	20.0	$29.43 	34.48
98619	Lyft	19.66	$35.17 	33.9
98620	Lyft	20.42	$32.94 	35.21
98621	Lyft	18.88	$25.10 	32.55
98622	Lyft	28.51	$27.05 	49.16
98623	Lyft	19.72	$40.22 	34.0
98624	Lyft	21.36	$39.09 	36.83
98625	Lyft	12.48	$30.94 	21.51
98626	Lyft	19.64	$25.56 	33.86
98627	Lyft	20.76	$20.52 	35.79
98628	Lyft	24.93	$24.04 	42.99
98629	Lyft	26.05	$33.63 	44.91
98630	Lyft	20.44	$24.50 	35.25
98631	Lyft	20.78	$25.40 	35.83
98632	Lyft	14.0	$20.94 	24.13
98633	Lyft	5.51	$23.09 	9.5
98634	Lyft	9.07	$28.75 	15.64
98635	Lyft	9.56	$26.80 	16.48
98636	Lyft	22.34	$26.14 	38.52
98637	Lyft	20.47	$15.91 	35.29
98638	Lyft	16.7	$27.28 	28.79
98639	Lyft	22.52	$32.85 	38.83
98640	Lyft	20.98	$28.93 	36.17
98641	Lyft	18.4	$19.07 	31.72
98642	Lyft	13.03	$35.00 	22.46
98643	Lyft	12.27	$20.40 	21.16
98644	Lyft	10.26	$23.88 	17.69
98645	Lyft	14.54	$17.78 	25.07
98646	Lyft	23.58	$33.95 	40.65
98647	Lyft	17.35	$25.64 	29.92
98648	Lyft	30.75	$27.31 	53.02
98649	Lyft	11.68	$13.58 	20.14
98650	Lyft	21.3	$15.69 	36.73
98651	Lyft	19.6	$18.99 	33.8
98652	Lyft	23.63	$29.69 	40.74
98653	Lyft	17.51	$20.67 	30.2
98654	Lyft	17.1	$28.28 	29.48
98655	Lyft	17.14	$30.93 	29.55
98656	Lyft	11.07	$30.01 	19.09
98657	Lyft	12.11	$25.55 	20.88
98658	Lyft	18.85	$17.27 	32.51
98659	Lyft	19.64	$19.44 	33.86
98660	Lyft	16.33	$29.93 	28.17
98661	Lyft	15.45	$28.78 	26.64
98662	Lyft	17.31	$21.23 	29.85
98663	Lyft	13.03	$31.12 	22.46
98664	Lyft	30.94	$24.99 	53.35
98665	Lyft	20.42	$23.45 	35.2
98666	Lyft	11.88	$25.37 	20.49
98667	Lyft	9.56	$20.40 	16.48
98668	Lyft	26.98	$23.07 	46.51
98669	Lyft	22.69	$26.95 	39.12
98670	Lyft	16.33	$35.50 	28.16
98671	Lyft	12.69	$21.74 	21.89
98672	Lyft	17.52	$31.18 	30.21
98673	Lyft	27.64	$20.59 	47.66
98674	Lyft	21.19	$31.37 	36.54
98675	Lyft	11.16	$22.21 	19.24
98676	Lyft	2.69	$33.93 	4.64
98677	Lyft	13.75	$27.53 	23.71
98678	Lyft	15.62	$19.19 	26.93
98679	Lyft	29.64	$22.42 	51.11
98680	Lyft	17.0	$16.94 	29.31
98681	Lyft	11.41	$38.65 	19.68
98682	Lyft	12.97	$29.48 	22.36
98683	Lyft	20.75	$30.44 	35.78
98684	Lyft	14.93	$35.19 	25.75
98685	Lyft	21.21	$10.03 	36.57
98686	Lyft	17.12	$35.38 	29.53
98687	Lyft	9.19	$25.12 	15.85
98688	Lyft	20.23	$34.56 	34.88
98689	Lyft	2.02	$26.13 	3.49
98690	Lyft	15.01	$35.09 	25.88
98691	Lyft	23.28	$27.28 	40.15
98692	Lyft	15.88	$30.10 	27.38
98693	Lyft	20.47	$25.35 	35.3
98694	Lyft	14.65	$14.44 	25.26
98695	Lyft	23.63	$27.23 	40.75
98696	Lyft	18.76	$11.77 	32.35
98697	Lyft	21.18	$18.93 	36.51
98698	Lyft	10.5	$17.48 	18.1
98699	Lyft	16.79	$21.74 	28.96
98700	Lyft	20.43	$26.49 	35.24
98701	Lyft	6.45	$28.85 	11.13
98702	Lyft	14.61	$23.72 	25.2
98703	Lyft	27.1	$29.61 	46.73
98704	Lyft	17.06	$25.85 	29.42
98705	Lyft	15.93	$15.03 	27.47
98706	Lyft	23.73	$13.73 	40.92
98707	Lyft	19.26	$27.32 	33.21
98708	Lyft	16.19	$30.52 	27.92
98709	Lyft	22.89	$21.47 	39.46
98710	Lyft	16.86	$25.83 	29.07
98711	Lyft	16.59	$22.62 	28.61
98712	Lyft	26.46	$20.79 	45.63
98713	Lyft	18.51	$21.49 	31.91
98714	Lyft	20.58	$21.13 	35.49
98715	Lyft	14.77	$20.96 	25.48
98716	Lyft	26.73	$27.16 	46.08
98717	Lyft	19.82	$28.74 	34.18
98718	Lyft	30.01	$24.69 	51.74
98719	Lyft	22.35	$18.06 	38.55
98720	Lyft	24.16	$20.19 	41.65
98721	Lyft	14.25	$24.71 	24.57
98722	Lyft	25.96	$29.54 	44.76
98723	Lyft	25.42	$24.96 	43.82
98724	Lyft	18.74	$20.99 	32.31
98725	Lyft	17.0	$20.49 	29.32
98726	Lyft	27.74	$16.12 	47.83
98727	Lyft	13.57	$27.93 	23.4
98728	Lyft	18.1	$19.68 	31.21
98729	Lyft	29.12	$13.48 	50.2
98730	Lyft	13.65	$23.17 	23.55
98731	Lyft	8.27	$22.36 	14.27
98732	Lyft	15.04	$30.67 	25.94
98733	Lyft	18.9	$32.42 	32.59
98734	Lyft	24.44	$22.07 	42.14
98735	Lyft	20.91	$17.98 	36.05
98736	Lyft	17.48	$19.65 	30.14
98737	Lyft	8.07	$30.02 	13.92
98738	Lyft	6.75	$23.93 	11.64
98739	Lyft	23.19	$17.97 	39.99
98740	Lyft	18.05	$28.07 	31.13
98741	Lyft	17.31	$22.67 	29.85
98742	Lyft	11.85	$30.12 	20.43
98743	Lyft	17.77	$30.75 	30.64
98744	Lyft	13.63	$23.37 	23.5
98745	Lyft	18.69	$30.71 	32.22
98746	Lyft	22.53	$23.46 	38.85
98747	Lyft	27.82	$26.41 	47.97
98748	Lyft	25.09	$16.50 	43.27
98749	Lyft	18.94	$15.86 	32.66
98750	Lyft	14.74	$29.36 	25.41
98751	Lyft	15.33	$13.78 	26.43
98752	Lyft	18.46	$14.89 	31.83
98753	Lyft	12.65	$20.75 	21.82
98754	Lyft	14.69	$27.77 	25.34
98755	Lyft	20.28	$26.74 	34.97
98756	Lyft	19.22	$15.01 	33.14
98757	Lyft	25.01	$30.57 	43.12
98758	Lyft	21.25	$13.99 	36.64
98759	Lyft	27.79	$19.47 	47.91
98760	Lyft	15.42	$26.60 	26.59
98761	Lyft	12.83	$9.60 	22.13
98762	Lyft	7.86	$27.17 	13.55
98763	Lyft	22.81	$36.74 	39.34
98764	Lyft	24.46	$24.00 	42.17
98765	Lyft	20.48	$10.80 	35.31
98766	Lyft	10.21	$21.46 	17.6
98767	Lyft	22.77	$17.56 	39.27
98768	Lyft	22.3	$29.38 	38.46
98769	Lyft	22.17	$14.43 	38.23
98770	Lyft	18.22	$27.14 	31.42
98771	Lyft	13.16	$41.63 	22.7
98772	Lyft	7.34	$10.41 	12.66
98773	Lyft	17.72	$18.81 	30.55
98774	Lyft	12.24	$24.96 	21.11
98775	Lyft	20.6	$13.83 	35.52
98776	Lyft	12.75	$15.72 	21.98
98777	Lyft	14.08	$26.43 	24.28
98778	Lyft	22.41	$35.46 	38.64
98779	Lyft	12.47	$22.57 	21.5
98780	Lyft	23.69	$27.81 	40.85
98781	Lyft	13.04	$26.07 	22.49
98782	Lyft	21.17	$33.74 	36.51
98783	Lyft	17.86	$25.83 	30.79
98784	Lyft	10.4	$31.12 	17.93
98785	Lyft	12.37	$22.28 	21.33
98786	Lyft	7.92	$35.43 	13.66
98787	Lyft	15.58	$21.56 	26.86
98788	Lyft	18.09	$23.79 	31.19
98789	Lyft	18.06	$36.04 	31.15
98790	Lyft	13.94	$3.66 	24.03
98791	Lyft	23.56	$20.07 	40.63
98792	Lyft	14.48	$26.18 	24.97
98793	Lyft	14.43	$20.25 	24.88
98794	Lyft	18.26	$20.41 	31.49
98795	Lyft	18.37	$34.72 	31.68
98796	Lyft	14.45	$28.54 	24.91
98797	Lyft	15.35	$30.20 	26.47
98798	Lyft	14.19	$21.44 	24.47
98799	Lyft	8.66	$21.72 	14.93
98800	Lyft	12.75	$22.95 	21.98
98801	Lyft	19.6	$31.67 	33.8
98802	Lyft	19.77	$21.28 	34.08
98803	Lyft	21.36	$45.11 	36.83
98804	Lyft	15.31	$26.67 	26.4
98805	Lyft	17.67	$23.67 	30.47
98806	Lyft	11.76	$16.35 	20.27
98807	Lyft	24.08	$36.96 	41.53
98808	Lyft	17.08	$21.01 	29.45
98809	Lyft	26.25	$32.44 	45.26
98810	Lyft	20.6	$25.16 	35.52
98811	Lyft	18.24	$31.32 	31.46
98812	Lyft	15.29	$27.34 	26.36
98813	Lyft	13.25	$29.55 	22.85
98814	Lyft	22.55	$29.63 	38.88
98815	Lyft	17.06	$27.54 	29.42
98816	Lyft	16.61	$28.18 	28.63
98817	Lyft	22.25	$25.71 	38.37
98818	Lyft	17.88	$20.52 	30.83
98819	Lyft	21.47	$15.13 	37.02
98820	Lyft	14.55	$32.43 	25.09
98821	Lyft	10.84	$15.95 	18.69
98822	Lyft	21.05	$24.40 	36.29
98823	Lyft	21.82	$21.28 	37.63
98824	Lyft	14.13	$32.93 	24.37
98825	Lyft	19.19	$9.60 	33.09
98826	Lyft	11.4	$29.59 	19.66
98827	Lyft	16.96	$24.43 	29.25
98828	Lyft	9.45	$21.39 	16.3
98829	Lyft	19.35	$37.21 	33.36
98830	Lyft	17.2	$28.55 	29.67
98831	Lyft	24.5	$24.66 	42.24
98832	Lyft	16.77	$18.09 	28.92
98833	Lyft	18.05	$19.32 	31.13
98834	Lyft	18.78	$29.98 	32.39
98835	Lyft	17.56	$20.78 	30.27
98836	Lyft	25.87	$21.23 	44.61
98837	Lyft	23.15	$29.26 	39.93
98838	Lyft	22.18	$21.40 	38.25
98839	Lyft	20.45	$22.54 	35.27
98840	Lyft	19.65	$24.26 	33.89
98841	Lyft	8.83	$29.36 	15.23
98842	Lyft	26.52	$30.91 	45.73
98843	Lyft	9.42	$19.33 	16.25
98844	Lyft	12.07	$27.36 	20.81
98845	Lyft	23.35	$25.84 	40.26
98846	Lyft	17.06	$23.85 	29.42
98847	Lyft	15.96	$32.78 	27.51
98848	Lyft	18.93	$37.15 	32.65
98849	Lyft	16.62	$31.87 	28.66
98850	Lyft	28.85	$18.07 	49.75
98851	Lyft	7.79	$27.81 	13.43
98852	Lyft	21.64	$26.51 	37.31
98853	Lyft	22.57	$19.46 	38.92
98854	Lyft	19.26	$36.28 	33.22
98855	Lyft	11.06	$33.14 	19.08
98856	Lyft	7.53	$19.02 	12.99
98857	Lyft	13.04	$26.21 	22.49
98858	Lyft	22.6	$12.75 	38.97
98859	Lyft	17.5	$33.42 	30.17
98860	Lyft	21.82	$26.66 	37.62
98861	Lyft	12.18	$21.27 	21.01
98862	Lyft	10.25	$30.87 	17.67
98863	Lyft	17.41	$19.63 	30.02
98864	Lyft	13.58	$26.29 	23.41
98865	Lyft	14.01	$21.91 	24.15
98866	Lyft	3.11	$30.29 	5.37
98867	Lyft	11.79	$30.37 	20.33
98868	Lyft	13.88	$31.57 	23.94
98869	Lyft	20.93	$19.11 	36.09
98870	Lyft	15.87	$19.99 	27.36
98871	Lyft	14.25	$21.13 	24.58
98872	Lyft	9.68	$34.87 	16.69
98873	Lyft	13.49	$30.99 	23.26
98874	Lyft	11.76	$20.10 	20.28
98875	Lyft	24.45	$30.82 	42.16
98876	Lyft	15.54	$11.45 	26.79
98877	Lyft	5.37	$20.17 	9.27
98878	Lyft	23.87	$24.79 	41.16
98879	Lyft	16.99	$28.25 	29.3
98880	Lyft	4.22	$31.18 	7.28
98881	Lyft	9.51	$21.24 	16.4
98882	Lyft	20.31	$21.64 	35.02
98883	Lyft	5.29	$17.57 	9.12
98884	Lyft	14.12	$24.07 	24.34
98885	Lyft	24.07	$23.82 	41.5
98886	Lyft	23.0	$27.38 	39.65
98887	Lyft	20.54	$24.07 	35.42
98888	Lyft	12.33	$30.56 	21.25
98889	Lyft	19.01	$9.99 	32.77
98890	Lyft	14.19	$30.57 	24.47
98891	Lyft	18.8	$29.25 	32.42
98892	Lyft	14.74	$18.82 	25.42
98893	Lyft	23.3	$30.19 	40.18
98894	Lyft	15.96	$24.93 	27.53
98895	Lyft	17.96	$30.84 	30.98
98896	Lyft	14.05	$28.10 	24.23
98897	Lyft	15.43	$22.25 	26.6
98898	Lyft	13.07	$36.41 	22.54
98899	Lyft	16.46	$20.38 	28.38
98900	Lyft	8.95	$26.50 	15.44
98901	Lyft	19.67	$25.34 	33.92
98902	Lyft	17.9	$27.71 	30.86
98903	Lyft	16.55	$30.20 	28.53
98904	Lyft	13.89	$28.16 	23.94
98905	Lyft	20.79	$40.12 	35.85
98906	Lyft	11.48	$23.46 	19.8
98907	Lyft	27.71	$22.15 	47.79
98908	Lyft	14.02	$33.51 	24.17
98909	Lyft	26.79	$26.49 	46.19
98910	Lyft	15.93	$23.54 	27.47
98911	Lyft	6.2	$19.27 	10.69
98912	Lyft	18.27	$15.32 	31.51
98913	Lyft	9.11	$19.41 	15.72
98914	Lyft	16.92	$19.79 	29.18
98915	Lyft	19.85	$33.05 	34.23
98916	Lyft	17.16	$22.23 	29.58
98917	Lyft	10.41	$29.61 	17.95
98918	Lyft	15.28	$31.14 	26.35
98919	Lyft	25.24	$16.58 	43.52
98920	Lyft	20.66	$16.54 	35.63
98921	Lyft	13.44	$23.41 	23.17
98922	Lyft	14.23	$35.78 	24.53
98923	Lyft	12.59	$25.27 	21.7
98924	Lyft	19.65	$24.60 	33.88
98925	Lyft	6.51	$26.55 	11.23
98926	Lyft	10.46	$22.58 	18.03
98927	Lyft	12.06	$29.63 	20.8
98928	Lyft	13.05	$27.06 	22.5
98929	Lyft	11.58	$25.86 	19.98
98930	Lyft	9.76	$23.77 	16.83
98931	Lyft	19.4	$29.30 	33.45
98932	Lyft	15.5	$34.71 	26.72
98933	Lyft	7.67	$16.59 	13.23
98934	Lyft	22.8	$16.75 	39.31
98935	Lyft	19.73	$20.50 	34.03
98936	Lyft	23.03	$19.66 	39.72
98937	Lyft	12.06	$26.57 	20.79
98938	Lyft	15.81	$23.01 	27.26
98939	Lyft	23.43	$17.88 	40.4
98940	Lyft	23.26	$24.77 	40.11
98941	Lyft	20.08	$26.50 	34.63
98942	Lyft	18.59	$34.25 	32.06
98943	Lyft	20.59	$26.58 	35.51
98944	Lyft	21.68	$15.18 	37.38
98945	Lyft	17.21	$14.50 	29.68
98946	Lyft	18.21	$19.58 	31.41
98947	Lyft	16.45	$23.71 	28.37
98948	Lyft	8.9	$31.10 	15.34
98949	Lyft	12.08	$38.52 	20.83
98950	Lyft	14.76	$27.18 	25.45
98951	Lyft	10.09	$24.30 	17.4
98952	Lyft	7.48	$18.38 	12.89
98953	Lyft	21.55	$19.21 	37.16
98954	Lyft	19.11	$30.23 	32.96
98955	Lyft	12.82	$25.98 	22.12
98956	Lyft	12.42	$29.59 	21.41
98957	Lyft	17.0	$21.70 	29.31
98958	Lyft	23.55	$19.76 	40.61
98959	Lyft	24.57	$31.15 	42.36
98960	Lyft	27.96	$27.78 	48.21
98961	Lyft	21.94	$14.46 	37.83
98962	Lyft	25.67	$26.85 	44.26
98963	Lyft	17.73	$10.49 	30.57
98964	Lyft	23.11	$29.73 	39.84
98965	Lyft	25.01	$22.70 	43.12
98966	Lyft	22.07	$27.01 	38.06
98967	Lyft	15.8	$23.59 	27.24
98968	Lyft	24.24	$31.38 	41.8
98969	Lyft	16.95	$28.15 	29.23
98970	Lyft	12.69	$29.39 	21.88
98971	Lyft	13.39	$38.42 	23.09
98972	Lyft	21.27	$27.44 	36.68
98973	Lyft	9.13	$28.54 	15.74
98974	Lyft	20.88	$14.27 	36.01
98975	Lyft	9.37	$30.26 	16.15
98976	Lyft	14.18	$30.48 	24.44
98977	Lyft	11.48	$19.02 	19.8
98978	Lyft	20.26	$18.79 	34.94
98979	Lyft	12.66	$32.49 	21.84
98980	Lyft	16.25	$43.12 	28.02
98981	Lyft	19.25	$23.70 	33.2
98982	Lyft	29.77	$25.80 	51.33
98983	Lyft	13.84	$26.98 	23.86
98984	Lyft	12.22	$28.60 	21.07
98985	Lyft	20.98	$23.83 	36.18
98986	Lyft	22.31	$22.39 	38.47
98987	Lyft	17.74	$25.13 	30.6
98988	Lyft	18.72	$30.59 	32.29
98989	Lyft	23.08	$14.14 	39.8
98990	Lyft	21.57	$32.16 	37.19
98991	Lyft	15.13	$21.41 	26.08
98992	Lyft	9.28	$26.22 	16.0
98993	Lyft	22.72	$21.53 	39.18
98994	Lyft	13.13	$29.82 	22.65
98995	Lyft	4.38	$27.47 	7.56
98996	Lyft	12.88	$32.70 	22.2
98997	Lyft	33.07	$30.73 	57.02
98998	Lyft	12.17	$18.09 	20.98
98999	Lyft	22.03	$32.90 	37.99
99000	Lyft	19.94	$22.88 	34.39
99001	Lyft	19.53	$25.30 	33.67
99002	Lyft	22.17	$21.26 	38.23
99003	Lyft	22.62	$31.29 	39.0
99004	Lyft	16.95	$18.29 	29.23
99005	Lyft	15.5	$29.02 	26.73
99006	Lyft	17.85	$28.08 	30.78
99007	Lyft	19.7	$24.44 	33.97
99008	Lyft	21.96	$28.67 	37.86
99009	Lyft	13.29	$21.10 	22.91
99010	Lyft	16.23	$25.28 	27.98
99011	Lyft	32.89	$30.58 	56.71
99012	Lyft	10.83	$27.79 	18.68
99013	Lyft	13.5	$23.41 	23.28
99014	Lyft	17.63	$28.91 	30.41
99015	Lyft	20.27	$44.25 	34.96
99016	Lyft	14.46	$29.41 	24.94
99017	Lyft	8.92	$26.29 	15.38
99018	Lyft	20.52	$26.11 	35.38
99019	Lyft	20.67	$32.65 	35.65
99020	Lyft	8.47	$19.41 	14.61
99021	Lyft	22.26	$24.53 	38.39
99022	Lyft	19.93	$26.68 	34.36
99023	Lyft	18.51	$33.35 	31.91
99024	Lyft	15.08	$29.99 	26.01
99025	Lyft	18.38	$33.58 	31.69
99026	Lyft	16.25	$29.70 	28.02
99027	Lyft	18.79	$18.74 	32.41
99028	Lyft	7.98	$17.97 	13.77
99029	Lyft	2.89	$30.76 	4.99
99030	Lyft	5.61	$24.15 	9.67
99031	Lyft	12.92	$20.93 	22.28
99032	Lyft	21.77	$30.86 	37.54
99033	Lyft	24.14	$35.20 	41.62
99034	Lyft	12.93	$12.06 	22.3
99035	Lyft	19.06	$33.49 	32.86
99036	Lyft	20.52	$20.35 	35.39
99037	Lyft	15.3	$31.72 	26.38
99038	Lyft	9.74	$25.08 	16.8
99039	Lyft	14.96	$33.67 	25.8
99040	Lyft	15.07	$20.32 	25.98
99041	Lyft	17.84	$24.92 	30.76
99042	Lyft	11.64	$17.77 	20.07
99043	Lyft	10.72	$24.88 	18.48
99044	Lyft	19.48	$31.92 	33.59
99045	Lyft	17.17	$36.11 	29.6
99046	Lyft	14.13	$17.24 	24.36
99047	Lyft	24.36	$21.29 	42.01
99048	Lyft	29.65	$26.11 	51.13
99049	Lyft	16.84	$17.20 	29.03
99050	Lyft	22.49	$29.22 	38.77
99051	Lyft	13.58	$32.29 	23.41
99052	Lyft	16.7	$15.91 	28.8
99053	Lyft	14.32	$25.21 	24.7
99054	Lyft	24.61	$29.85 	42.43
99055	Lyft	9.41	$22.46 	16.23
99056	Lyft	24.16	$24.72 	41.67
99057	Lyft	23.22	$37.86 	40.03
99058	Lyft	22.48	$19.76 	38.77
99059	Lyft	19.8	$18.37 	34.14
99060	Lyft	16.12	$19.54 	27.8
99061	Lyft	19.7	$23.34 	33.97
99062	Lyft	10.27	$27.57 	17.71
99063	Lyft	16.89	$31.57 	29.12
99064	Lyft	22.34	$15.24 	38.52
99065	Lyft	11.69	$30.35 	20.16
99066	Lyft	22.85	$32.66 	39.4
99067	Lyft	9.14	$17.85 	15.77
99068	Lyft	22.02	$38.51 	37.98
99069	Lyft	25.11	$12.66 	43.29
99070	Lyft	17.82	$30.45 	30.73
99071	Lyft	14.51	$20.87 	25.03
99072	Lyft	17.62	$22.70 	30.39
99073	Lyft	25.19	$22.03 	43.43
99074	Lyft	6.19	$23.09 	10.68
99075	Lyft	23.65	$32.86 	40.79
99076	Lyft	17.48	$19.12 	30.13
99077	Lyft	8.15	$18.40 	14.05
99078	Lyft	11.2	$36.90 	19.32
99079	Lyft	13.65	$19.14 	23.55
99080	Lyft	26.28	$23.26 	45.32
99081	Lyft	9.87	$30.84 	17.01
99082	Lyft	11.66	$26.54 	20.12
99083	Lyft	21.25	$26.27 	36.64
99084	Lyft	18.59	$29.88 	32.05
99085	Lyft	20.32	$30.47 	35.04
99086	Lyft	17.37	$33.83 	29.96
99087	Lyft	15.11	$23.80 	26.06
99088	Lyft	17.35	$33.23 	29.92
99089	Lyft	19.32	$17.93 	33.31
99090	Lyft	17.3	$43.86 	29.82
99091	Lyft	15.37	$31.45 	26.5
99092	Lyft	14.3	$15.99 	24.65
99093	Lyft	17.68	$23.77 	30.48
99094	Lyft	9.62	$9.77 	16.59
99095	Lyft	8.16	$18.08 	14.06
99096	Lyft	18.89	$17.93 	32.58
99097	Lyft	24.81	$27.85 	42.78
99098	Lyft	5.1	$26.68 	8.79
99099	Lyft	19.69	$27.75 	33.95
99100	Lyft	24.37	$18.28 	42.02
99101	Lyft	11.71	$21.80 	20.2
99102	Lyft	5.8	$22.46 	10.01
99103	Lyft	26.65	$21.19 	45.95
99104	Lyft	10.76	$20.41 	18.55
99105	Lyft	20.18	$22.36 	34.8
99106	Lyft	22.84	$20.91 	39.37
99107	Lyft	10.67	$30.85 	18.41
99108	Lyft	13.19	$19.35 	22.75
99109	Lyft	23.78	$27.32 	41.0
99110	Lyft	10.9	$21.16 	18.79
99111	Lyft	12.6	$37.43 	21.73
99112	Lyft	16.05	$28.96 	27.68
99113	Lyft	14.96	$21.12 	25.79
99114	Lyft	13.92	$19.13 	24.0
99115	Lyft	19.18	$29.58 	33.07
99116	Lyft	37.66	$31.97 	64.94
99117	Lyft	15.12	$32.63 	26.07
99118	Lyft	17.23	$24.33 	29.71
99119	Lyft	21.99	$30.83 	37.92
99120	Lyft	11.87	$28.27 	20.47
99121	Lyft	14.82	$38.84 	25.56
99122	Lyft	0.05	$16.88 	0.09
99123	Lyft	10.66	$23.76 	18.38
99124	Lyft	17.27	$3.48 	29.77
99125	Lyft	14.74	$19.39 	25.42
99126	Lyft	14.1	$6.46 	24.31
99127	Lyft	21.78	$42.80 	37.55
99128	Lyft	23.95	$27.86 	41.3
99129	Lyft	12.83	$17.77 	22.12
99130	Lyft	18.23	$21.30 	31.44
99131	Lyft	12.38	$20.22 	21.35
99132	Lyft	24.35	$29.99 	41.98
99133	Lyft	16.35	$13.60 	28.19
99134	Lyft	11.23	$26.75 	19.37
99135	Lyft	16.98	$16.41 	29.27
99136	Lyft	16.11	$18.94 	27.79
99137	Lyft	17.44	$13.03 	30.06
99138	Lyft	17.76	$28.59 	30.62
99139	Lyft	10.38	$40.01 	17.9
99140	Lyft	14.99	$26.42 	25.85
99141	Lyft	16.92	$19.49 	29.18
99142	Lyft	22.97	$20.02 	39.61
99143	Lyft	16.91	$33.38 	29.16
99144	Lyft	16.97	$16.69 	29.27
99145	Lyft	6.79	$40.39 	11.71
99146	Lyft	12.79	$25.85 	22.06
99147	Lyft	20.84	$27.23 	35.93
99148	Lyft	16.98	$11.47 	29.29
99149	Lyft	12.48	$25.17 	21.53
99150	Lyft	8.54	$20.85 	14.73
99151	Lyft	17.85	$28.38 	30.78
99152	Lyft	19.61	$27.08 	33.81
99153	Lyft	18.37	$26.76 	31.68
99154	Lyft	10.04	$14.36 	17.31
99155	Lyft	12.52	$18.60 	21.59
99156	Lyft	27.86	$35.92 	48.03
99157	Lyft	15.59	$34.06 	26.88
99158	Lyft	12.84	$32.56 	22.15
99159	Lyft	16.73	$27.42 	28.84
99160	Lyft	16.31	$35.79 	28.12
99161	Lyft	16.78	$19.70 	28.93
99162	Lyft	25.34	$26.55 	43.7
99163	Lyft	14.3	$30.43 	24.66
99164	Lyft	19.93	$31.26 	34.37
99165	Lyft	22.04	$17.97 	38.0
99166	Lyft	9.41	$32.06 	16.23
99167	Lyft	20.13	$19.32 	34.7
99168	Lyft	15.02	$19.35 	25.89
99169	Lyft	13.18	$23.81 	22.74
99170	Lyft	23.68	$18.70 	40.83
99171	Lyft	24.91	$19.40 	42.96
99172	Lyft	15.71	$23.05 	27.09
99173	Lyft	10.98	$18.50 	18.93
99174	Lyft	17.15	$28.27 	29.57
99175	Lyft	15.34	$11.48 	26.45
99176	Lyft	23.24	$32.28 	40.07
99177	Lyft	10.61	$29.53 	18.29
99178	Lyft	11.03	$20.52 	19.02
99179	Lyft	19.0	$14.94 	32.76
99180	Lyft	12.56	$32.30 	21.67
99181	Lyft	13.25	$29.82 	22.85
99182	Lyft	11.19	$32.93 	19.3
99183	Lyft	20.37	$44.57 	35.13
99184	Lyft	12.41	$32.65 	21.41
99185	Lyft	14.28	$39.39 	24.63
99186	Lyft	28.63	$19.04 	49.37
99187	Lyft	6.38	$18.12 	11.01
99188	Lyft	23.27	$31.55 	40.13
99189	Lyft	11.69	$23.56 	20.16
99190	Lyft	20.01	$30.27 	34.5
99191	Lyft	21.37	$24.11 	36.84
99192	Lyft	13.41	$37.33 	23.12
99193	Lyft	12.47	$12.45 	21.51
99194	Lyft	17.36	$17.27 	29.93
99195	Lyft	17.18	$15.05 	29.62
99196	Lyft	10.57	$30.46 	18.22
99197	Lyft	6.8	$19.17 	11.73
99198	Lyft	20.61	$14.16 	35.54
99199	Lyft	12.83	$28.28 	22.13
99200	Lyft	23.24	$16.47 	40.07
99201	Lyft	4.49	$25.04 	7.74
99202	Lyft	20.91	$20.27 	36.05
99203	Lyft	19.88	$20.81 	34.28
99204	Lyft	23.62	$21.01 	40.72
99205	Lyft	25.19	$29.98 	43.43
99206	Lyft	18.98	$29.71 	32.72
99207	Lyft	14.58	$19.60 	25.15
99208	Lyft	18.63	$19.48 	32.13
99209	Lyft	18.75	$26.84 	32.33
99210	Lyft	23.3	$26.69 	40.17
