	Vendor	Trip Distance (in Miles)	Trip Cost	Trip Time (in Minutes)
95993	Uber	5.67	$59.76 	9.79
95994	Uber	8.97	$32.72 	15.46
95995	Uber	6.27	$33.84 	10.81
95996	Uber	4.48	$28.88 	7.73
95997	Uber	6.87	$39.20 	11.85
95998	Uber	11.72	$23.19 	20.22
95999	Uber	4.71	$39.39 	8.12
96000	Uber	10.6	$47.92 	18.28
96001	Uber	7.54	$33.49 	13.0
96002	Uber	7.1	$49.20 	12.24
96003	Uber	6.82	$44.80 	11.76
96004	Uber	9.16	$27.05 	15.79
96005	Uber	0.88	$65.25 	1.53
96006	Uber	9.68	$43.62 	16.69
96007	Uber	3.0	$48.44 	5.18
96008	Uber	5.45	$45.11 	9.41
96009	Uber	6.36	$34.36 	10.97
96010	Uber	2.94	$50.81 	5.08
96011	Uber	7.77	$55.94 	13.4
96012	Uber	8.38	$31.03 	14.46
96013	Uber	6.5	$26.71 	11.21
96014	Uber	0.65	$44.35 	1.13
96015	Uber	2.0	$48.49 	3.45
96016	Uber	9.53	$31.03 	16.43
96017	Uber	7.97	$62.71 	13.74
96018	Uber	3.78	$35.48 	6.52
96019	Uber	7.24	$52.05 	12.49
96020	Uber	10.75	$55.57 	18.54
96021	Uber	10.04	$32.71 	17.31
96022	Uber	4.92	$47.76 	8.49
96023	Uber	5.77	$35.49 	9.95
96024	Uber	3.36	$39.36 	5.79
96025	Uber	5.75	$35.28 	9.92
96026	Uber	9.05	$39.64 	15.61
96027	Uber	7.69	$43.41 	13.26
96028	Uber	7.9	$40.60 	13.62
96029	Uber	5.03	$35.55 	8.67
96030	Uber	3.61	$34.70 	6.23
96031	Uber	4.99	$59.54 	8.61
96032	Uber	3.8	$35.55 	6.55
96033	Uber	9.79	$37.88 	16.88
96034	Uber	5.82	$36.62 	10.03
96035	Uber	4.47	$37.89 	7.72
96036	Uber	8.3	$25.06 	14.31
96037	Uber	6.34	$49.75 	10.94
96038	Uber	5.74	$43.95 	9.89
96039	Uber	3.73	$28.44 	6.44
96040	Uber	4.3	$29.68 	7.42
96041	Uber	11.42	$34.18 	19.7
96042	Uber	5.8	$61.99 	10.01
96043	Uber	7.66	$52.38 	13.2
96044	Uber	4.19	$38.38 	7.22
96045	Uber	7.27	$41.89 	12.54
96046	Uber	7.07	$33.10 	12.2
96047	Uber	6.85	$28.46 	11.81
96048	Uber	9.83	$49.59 	16.96
96049	Uber	6.0	$47.55 	10.35
96050	Uber	3.18	$41.64 	5.48
96051	Uber	4.63	$56.56 	7.99
96052	Uber	9.42	$35.01 	16.24
96053	Uber	1.74	$48.62 	3.0
96054	Uber	7.67	$35.68 	13.22
96055	Uber	7.25	$49.27 	12.51
96056	Uber	2.8	$24.34 	4.84
96057	Uber	4.25	$49.19 	7.33
96058	Uber	11.92	$19.10 	20.55
96059	Uber	4.8	$43.30 	8.27
96060	Uber	7.24	$45.06 	12.49
96061	Uber	8.41	$28.97 	14.51
96062	Uber	5.69	$48.24 	9.82
96063	Uber	6.62	$48.42 	11.42
96064	Uber	6.93	$41.20 	11.96
96065	Uber	7.67	$36.28 	13.23
96066	Uber	6.24	$38.64 	10.76
96067	Uber	9.09	$52.44 	15.68
96068	Uber	8.75	$35.45 	15.1
96069	Uber	0.54	$42.76 	0.94
96070	Uber	6.9	$29.71 	11.9
96071	Uber	5.71	$35.44 	9.86
96072	Uber	1.82	$41.82 	3.14
96073	Uber	6.97	$41.21 	12.02
96074	Uber	1.3	$41.96 	2.25
96075	Uber	8.19	$48.80 	14.12
96076	Uber	4.82	$47.19 	8.32
96077	Uber	6.5	$40.49 	11.22
96078	Uber	5.82	$39.36 	10.04
96079	Uber	5.22	$54.59 	9.01
96080	Uber	12.74	$37.98 	21.97
96081	Uber	7.39	$38.66 	12.75
96082	Uber	8.69	$49.49 	14.99
96083	Uber	5.73	$43.32 	9.88
96084	Uber	8.35	$44.47 	14.4
96085	Uber	10.07	$45.08 	17.37
96086	Uber	2.7	$28.28 	4.66
96087	Uber	7.4	$26.25 	12.76
96088	Uber	4.31	$14.93 	7.43
96089	Uber	6.18	$15.54 	10.65
96090	Uber	8.04	$39.43 	13.87
96091	Uber	4.24	$45.66 	7.32
96092	Uber	7.82	$42.16 	13.48
96093	Uber	7.56	$40.44 	13.04
96094	Uber	11.32	$49.29 	19.52
96095	Uber	6.22	$51.51 	10.73
96096	Uber	5.31	$50.39 	9.16
96097	Uber	3.03	$43.41 	5.22
96098	Uber	7.45	$36.46 	12.85
96099	Uber	7.47	$45.86 	12.88
96100	Uber	5.91	$44.66 	10.19
96101	Uber	8.41	$44.36 	14.5
96102	Uber	8.83	$39.29 	15.22
96103	Uber	3.33	$42.41 	5.74
96104	Uber	3.96	$48.72 	6.84
96105	Uber	5.88	$33.26 	10.15
96106	Uber	10.05	$48.52 	17.33
96107	Uber	7.78	$42.36 	13.41
96108	Uber	9.24	$36.62 	15.94
96109	Uber	5.65	$40.09 	9.74
96110	Uber	10.36	$35.94 	17.87
96111	Uber	9.86	$38.44 	17.0
96112	Uber	5.02	$45.03 	8.65
96113	Uber	5.26	$42.60 	9.08
96114	Uber	2.86	$47.11 	4.94
96115	Uber	10.94	$28.38 	18.86
96116	Uber	11.01	$37.32 	18.99
96117	Uber	1.85	$39.90 	3.19
96118	Uber	10.79	$42.80 	18.61
96119	Uber	8.67	$56.61 	14.94
96120	Uber	4.31	$43.25 	7.43
96121	Uber	10.18	$42.92 	17.56
96122	Uber	6.45	$41.78 	11.13
96123	Uber	4.36	$39.77 	7.51
96124	Uber	7.13	$24.89 	12.3
96125	Uber	9.86	$59.49 	17.0
96126	Uber	7.02	$36.94 	12.11
96127	Uber	10.46	$42.11 	18.03
96128	Uber	7.28	$21.87 	12.56
96129	Uber	2.93	$35.67 	5.05
96130	Uber	8.87	$51.85 	15.3
96131	Uber	11.75	$64.22 	20.26
96132	Uber	1.93	$18.54 	3.34
96133	Uber	2.74	$39.85 	4.72
96134	Uber	9.58	$39.74 	16.52
96135	Uber	6.34	$40.25 	10.94
96136	Uber	7.66	$48.00 	13.22
96137	Uber	12.05	$50.82 	20.77
96138	Uber	6.68	$28.97 	11.53
96139	Uber	2.9	$51.91 	5.01
96140	Uber	9.83	$28.26 	16.95
96141	Uber	1.48	$46.06 	2.56
96142	Uber	4.85	$61.95 	8.36
96143	Uber	4.9	$41.17 	8.45
96144	Uber	1.5	$37.92 	2.59
96145	Uber	8.99	$39.53 	15.5
96146	Uber	6.76	$25.98 	11.65
96147	Uber	10.82	$30.95 	18.66
96148	Uber	10.54	$51.59 	18.17
96149	Uber	6.79	$35.51 	11.7
96150	Uber	8.43	$37.69 	14.53
96151	Uber	6.74	$47.51 	11.62
96152	Uber	9.61	$35.93 	16.57
96153	Uber	6.7	$42.69 	11.56
96154	Uber	9.62	$14.74 	16.58
96155	Uber	11.37	$31.57 	19.61
96156	Uber	5.94	$39.51 	10.25
96157	Uber	4.85	$19.88 	8.36
96158	Uber	10.99	$43.40 	18.95
96159	Uber	2.14	$38.66 	3.69
96160	Uber	6.56	$47.31 	11.32
96161	Uber	4.89	$39.60 	8.44
96162	Uber	1.19	$44.80 	2.06
96163	Uber	11.96	$34.36 	20.62
96164	Uber	6.63	$38.81 	11.44
96165	Uber	8.6	$39.66 	14.83
96166	Uber	8.32	$42.49 	14.34
96167	Uber	2.82	$49.17 	4.86
96168	Uber	9.85	$42.33 	16.99
96169	Uber	9.3	$45.46 	16.04
96170	Uber	3.62	$51.77 	6.25
96171	Uber	8.78	$43.26 	15.13
96172	Uber	10.42	$43.47 	17.97
96173	Uber	4.94	$47.27 	8.52
96174	Uber	3.69	$46.03 	6.36
96175	Uber	6.0	$46.41 	10.35
96176	Uber	3.75	$32.10 	6.47
96177	Uber	9.51	$48.99 	16.41
96178	Uber	5.85	$33.41 	10.08
96179	Uber	0.69	$46.04 	1.2
96180	Uber	6.63	$45.20 	11.44
96181	Uber	9.27	$34.98 	15.98
96182	Uber	5.92	$20.60 	10.2
96183	Uber	6.89	$35.00 	11.88
96184	Uber	10.33	$26.10 	17.82
96185	Uber	5.69	$59.02 	9.81
96186	Uber	7.33	$39.05 	12.64
96187	Uber	5.35	$39.60 	9.23
96188	Uber	5.5	$56.89 	9.49
96189	Uber	1.34	$56.67 	2.32
96190	Uber	11.37	$45.18 	19.6
96191	Uber	5.11	$57.03 	8.82
96192	Uber	4.32	$28.64 	7.44
96193	Uber	6.71	$34.75 	11.58
96194	Uber	8.93	$43.03 	15.41
96195	Uber	4.65	$50.97 	8.03
96196	Uber	11.78	$35.27 	20.31
96197	Uber	4.66	$42.33 	8.04
96198	Uber	10.64	$49.63 	18.36
96199	Uber	4.78	$29.43 	8.25
96200	Uber	4.93	$62.60 	8.5
96201	Uber	5.7	$47.21 	9.83
96202	Uber	12.77	$40.52 	22.02
96203	Uber	8.8	$30.97 	15.18
96204	Uber	10.74	$41.96 	18.52
96205	Uber	7.18	$29.50 	12.38
96206	Uber	10.53	$34.17 	18.16
96207	Uber	6.68	$43.33 	11.52
96208	Uber	4.85	$42.32 	8.36
96209	Uber	3.16	$57.64 	5.45
96210	Uber	8.4	$15.14 	14.48
96211	Uber	9.54	$40.23 	16.45
96212	Uber	11.8	$41.25 	20.35
96213	Uber	10.21	$43.15 	17.61
96214	Uber	3.79	$35.81 	6.54
96215	Uber	10.07	$57.89 	17.36
96216	Uber	11.36	$49.65 	19.58
96217	Uber	9.6	$45.19 	16.56
96218	Uber	7.67	$31.94 	13.22
96219	Uber	4.98	$43.00 	8.6
96220	Uber	4.23	$47.49 	7.3
96221	Uber	8.4	$43.21 	14.48
96222	Uber	6.64	$41.31 	11.45
96223	Uber	3.98	$50.21 	6.86
96224	Uber	11.07	$47.89 	19.09
96225	Uber	13.01	$40.71 	22.44
96226	Uber	3.77	$33.48 	6.51
96227	Uber	5.21	$35.98 	8.98
96228	Uber	10.5	$44.84 	18.1
96229	Uber	10.11	$44.85 	17.44
96230	Uber	4.71	$33.60 	8.13
96231	Uber	10.43	$38.99 	17.99
96232	Uber	8.31	$33.61 	14.33
96233	Uber	5.3	$28.91 	9.14
96234	Uber	6.19	$15.94 	10.68
96235	Uber	7.9	$53.59 	13.63
96236	Uber	1.42	$42.82 	2.46
96237	Uber	6.25	$46.57 	10.78
96238	Uber	9.04	$51.70 	15.58
96239	Uber	9.58	$37.57 	16.52
96240	Uber	8.44	$41.21 	14.56
96241	Uber	10.76	$45.60 	18.55
96242	Uber	6.86	$44.86 	11.83
96243	Uber	8.52	$30.80 	14.69
96244	Uber	3.13	$25.35 	5.4
96245	Uber	8.54	$22.48 	14.72
96246	Uber	5.76	$35.35 	9.94
96247	Uber	4.53	$38.51 	7.81
96248	Uber	5.34	$18.83 	9.21
96249	Uber	9.46	$43.05 	16.31
96250	Uber	6.99	$39.92 	12.06
96251	Uber	6.91	$37.34 	11.92
96252	Uber	4.64	$24.62 	8.0
96253	Uber	5.37	$41.36 	9.27
96254	Uber	7.46	$45.51 	12.86
96255	Uber	2.16	$33.60 	3.73
96256	Uber	8.26	$51.23 	14.24
96257	Uber	8.03	$39.82 	13.84
96258	Uber	4.53	$24.86 	7.82
96259	Uber	7.55	$45.93 	13.01
96260	Uber	3.03	$48.31 	5.23
96261	Uber	8.3	$30.01 	14.31
96262	Uber	12.24	$42.77 	21.1
96263	Uber	4.43	$41.83 	7.64
96264	Uber	6.16	$51.65 	10.63
96265	Uber	11.5	$51.83 	19.83
96266	Uber	5.74	$33.70 	9.89
96267	Uber	3.77	$50.21 	6.51
96268	Uber	10.62	$62.71 	18.31
96269	Uber	5.84	$39.05 	10.07
96270	Uber	7.41	$43.87 	12.78
96271	Uber	5.6	$49.97 	9.66
96272	Uber	9.66	$41.38 	16.66
96273	Uber	2.69	$31.17 	4.64
96274	Uber	3.6	$32.43 	6.21
96275	Uber	10.09	$60.96 	17.4
96276	Uber	7.42	$37.16 	12.8
96277	Uber	8.16	$40.13 	14.07
96278	Uber	9.29	$33.47 	16.03
96279	Uber	10.17	$43.73 	17.54
96280	Uber	5.36	$45.96 	9.24
96281	Uber	7.75	$26.29 	13.37
96282	Uber	2.24	$57.79 	3.87
96283	Uber	1.75	$54.03 	3.02
96284	Uber	5.36	$40.60 	9.25
96285	Uber	4.75	$32.42 	8.2
96286	Uber	1.1	$49.24 	1.9
96287	Uber	6.52	$41.14 	11.25
96288	Uber	6.4	$31.28 	11.03
96289	Uber	10.14	$31.88 	17.48
96290	Uber	6.38	$46.55 	11.0
96291	Uber	8.65	$50.43 	14.92
96292	Uber	3.34	$38.03 	5.77
96293	Uber	7.64	$56.52 	13.17
96294	Uber	8.93	$33.13 	15.4
96295	Uber	4.68	$40.63 	8.07
96296	Uber	1.11	$43.30 	1.92
96297	Uber	8.71	$30.22 	15.01
96298	Uber	6.46	$37.54 	11.15
96299	Uber	8.4	$35.34 	14.48
96300	Uber	6.11	$52.13 	10.54
96301	Uber	6.55	$46.93 	11.3
96302	Uber	10.41	$39.71 	17.96
96303	Uber	0.23	$41.04 	0.39
96304	Uber	4.78	$42.29 	8.24
96305	Uber	9.35	$49.59 	16.12
96306	Uber	9.31	$39.10 	16.06
96307	Uber	3.23	$42.65 	5.58
96308	Uber	11.09	$36.67 	19.13
96309	Uber	5.63	$36.93 	9.71
96310	Uber	6.92	$46.28 	11.93
96311	Uber	7.28	$41.76 	12.56
96312	Uber	7.57	$33.81 	13.06
96313	Uber	7.42	$38.05 	12.8
96314	Uber	4.94	$24.68 	8.51
96315	Uber	10.19	$30.52 	17.57
96316	Uber	7.81	$37.36 	13.47
96317	Uber	9.35	$43.39 	16.13
96318	Uber	6.36	$27.83 	10.97
96319	Uber	2.86	$33.43 	4.93
96320	Uber	1.68	$53.33 	2.91
96321	Uber	6.84	$44.78 	11.8
96322	Uber	6.06	$36.53 	10.45
96323	Uber	6.63	$46.62 	11.44
96324	Uber	7.09	$44.79 	12.22
96325	Uber	9.46	$30.46 	16.32
96326	Uber	8.96	$59.03 	15.44
96327	Uber	9.17	$31.10 	15.82
96328	Uber	4.36	$38.32 	7.51
96329	Uber	11.61	$46.94 	20.03
96330	Uber	1.39	$49.79 	2.4
96331	Uber	3.67	$36.07 	6.33
96332	Uber	11.6	$35.98 	20.0
96333	Uber	10.65	$61.99 	18.36
96334	Uber	4.84	$45.76 	8.34
96335	Uber	9.86	$51.49 	17.01
96336	Uber	6.92	$35.09 	11.94
96337	Uber	4.63	$52.84 	7.99
96338	Uber	7.86	$34.34 	13.56
96339	Uber	9.56	$53.06 	16.49
96340	Uber	5.2	$33.31 	8.96
96341	Uber	7.61	$51.33 	13.13
96342	Uber	9.87	$40.97 	17.03
96343	Uber	10.23	$51.07 	17.64
96344	Uber	4.27	$43.74 	7.36
96345	Uber	5.41	$39.07 	9.33
96346	Uber	10.67	$47.76 	18.4
96347	Uber	5.98	$28.82 	10.31
96348	Uber	3.9	$46.98 	6.73
96349	Uber	5.6	$33.66 	9.66
96350	Uber	9.94	$4.04 	17.14
96351	Uber	5.32	$34.15 	9.17
96352	Uber	6.15	$46.28 	10.61
96353	Uber	5.12	$40.84 	8.84
96354	Uber	7.04	$40.87 	12.14
96355	Uber	5.59	$50.95 	9.64
96356	Uber	12.09	$45.21 	20.86
96357	Uber	5.77	$21.41 	9.95
96358	Uber	2.62	$38.03 	4.52
96359	Uber	6.01	$35.40 	10.36
96360	Uber	8.94	$31.64 	15.41
96361	Uber	4.37	$54.69 	7.53
96362	Uber	4.92	$33.23 	8.49
96363	Uber	5.98	$31.45 	10.32
96364	Uber	9.59	$54.38 	16.54
96365	Uber	10.06	$40.37 	17.35
96366	Uber	6.87	$47.04 	11.85
96367	Uber	7.51	$29.62 	12.95
96368	Uber	5.69	$54.05 	9.82
96369	Uber	10.35	$48.44 	17.86
96370	Uber	3.61	$61.40 	6.24
96371	Uber	9.21	$36.62 	15.89
96372	Uber	13.69	$43.01 	23.6
96373	Uber	2.17	$45.85 	3.74
96374	Uber	9.45	$33.86 	16.3
96375	Uber	8.68	$43.70 	14.96
96376	Uber	6.42	$38.23 	11.07
96377	Uber	6.14	$27.82 	10.6
96378	Uber	10.55	$30.19 	18.2
96379	Uber	6.03	$63.39 	10.41
96380	Uber	8.37	$54.75 	14.43
96381	Uber	7.67	$39.12 	13.24
96382	Uber	7.54	$54.79 	13.0
96383	Uber	1.77	$21.01 	3.06
96384	Uber	11.73	$36.54 	20.23
96385	Uber	12.69	$21.77 	21.89
96386	Uber	10.06	$52.58 	17.34
96387	Uber	3.33	$54.85 	5.74
96388	Uber	12.44	$46.84 	21.46
96389	Uber	4.2	$33.85 	7.25
96390	Uber	9.64	$44.11 	16.62
96391	Uber	3.6	$48.57 	6.21
96392	Uber	7.71	$54.64 	13.29
96393	Uber	3.33	$37.67 	5.75
96394	Uber	8.6	$33.03 	14.82
96395	Uber	6.99	$39.78 	12.05
96396	Uber	8.31	$38.63 	14.33
96397	Uber	9.49	$42.00 	16.37
96398	Uber	6.91	$31.03 	11.91
96399	Uber	9.53	$50.05 	16.44
96400	Uber	3.07	$29.94 	5.3
96401	Uber	9.2	$32.48 	15.87
96402	Uber	7.41	$34.20 	12.77
96403	Uber	11.03	$29.89 	19.02
96404	Uber	6.85	$34.16 	11.81
96405	Uber	9.82	$46.97 	16.94
96406	Uber	8.18	$34.82 	14.1
96407	Uber	7.96	$27.68 	13.73
96408	Uber	3.25	$45.87 	5.61
96409	Uber	13.04	$39.90 	22.48
96410	Uber	9.24	$30.80 	15.93
96411	Uber	13.21	$38.80 	22.79
96412	Uber	11.07	$55.53 	19.09
96413	Uber	3.54	$43.72 	6.11
96414	Uber	6.73	$52.56 	11.6
96415	Uber	7.82	$31.45 	13.48
96416	Uber	3.03	$38.02 	5.23
96417	Uber	1.02	$39.44 	1.76
96418	Uber	7.91	$46.19 	13.64
96419	Uber	9.23	$38.95 	15.92
96420	Uber	5.09	$31.82 	8.78
96421	Uber	7.48	$34.44 	12.9
96422	Uber	8.02	$34.76 	13.84
96423	Uber	6.81	$59.58 	11.75
96424	Uber	5.27	$43.51 	9.09
96425	Uber	6.84	$30.49 	11.79
96426	Uber	11.9	$49.28 	20.52
96427	Uber	7.95	$50.44 	13.72
96428	Uber	6.15	$42.82 	10.61
96429	Uber	0.75	$38.55 	1.29
96430	Uber	1.25	$42.51 	2.15
96431	Uber	8.26	$52.44 	14.25
96432	Uber	8.7	$63.73 	15.0
96433	Uber	5.11	$42.19 	8.82
96434	Uber	5.92	$43.28 	10.2
96435	Uber	1.8	$39.81 	3.1
96436	Uber	3.93	$64.65 	6.78
96437	Uber	8.96	$57.18 	15.46
96438	Uber	6.62	$46.50 	11.41
96439	Uber	8.71	$45.07 	15.03
96440	Uber	4.45	$39.14 	7.67
96441	Uber	3.55	$64.90 	6.13
96442	Uber	3.97	$37.85 	6.85
96443	Uber	1.51	$37.54 	2.61
96444	Uber	8.89	$35.75 	15.33
96445	Uber	4.76	$23.64 	8.21
96446	Uber	2.42	$55.07 	4.18
96447	Uber	4.8	$30.06 	8.28
96448	Uber	9.79	$40.88 	16.88
96449	Uber	9.85	$37.85 	16.98
96450	Uber	5.49	$54.00 	9.47
96451	Uber	11.48	$30.19 	19.8
96452	Uber	2.17	$18.89 	3.75
96453	Uber	9.78	$29.17 	16.87
96454	Uber	4.53	$37.26 	7.81
96455	Uber	6.5	$56.78 	11.21
96456	Uber	3.72	$48.03 	6.42
96457	Uber	7.09	$50.26 	12.24
96458	Uber	6.18	$51.06 	10.66
96459	Uber	3.59	$36.04 	6.19
96460	Uber	6.73	$31.96 	11.61
96461	Uber	6.15	$44.77 	10.6
96462	Uber	7.35	$41.02 	12.68
96463	Uber	8.99	$58.50 	15.5
96464	Uber	11.83	$22.92 	20.4
96465	Uber	4.69	$41.01 	8.09
96466	Uber	5.64	$28.86 	9.73
96467	Uber	6.76	$38.50 	11.66
96468	Uber	7.23	$39.81 	12.47
96469	Uber	13.33	$50.50 	22.98
96470	Uber	8.52	$40.81 	14.7
96471	Uber	7.81	$49.79 	13.47
96472	Uber	6.62	$37.46 	11.42
96473	Uber	8.4	$40.21 	14.49
96474	Uber	8.37	$46.54 	14.43
96475	Uber	9.29	$27.21 	16.03
96476	Uber	7.87	$37.28 	13.57
96477	Uber	3.43	$38.27 	5.92
96478	Uber	6.61	$33.08 	11.4
96479	Uber	4.07	$31.04 	7.02
96480	Uber	7.62	$29.67 	13.14
96481	Uber	4.27	$35.99 	7.37
96482	Uber	2.29	$36.69 	3.95
96483	Uber	6.13	$42.32 	10.58
96484	Uber	8.37	$56.12 	14.43
96485	Uber	3.36	$33.01 	5.8
96486	Uber	2.8	$28.26 	4.83
96487	Uber	7.82	$51.50 	13.49
96488	Uber	5.19	$44.83 	8.94
96489	Uber	5.52	$35.75 	9.52
96490	Uber	12.28	$51.07 	21.17
96491	Uber	6.89	$40.16 	11.88
96492	Uber	8.01	$52.66 	13.81
96493	Uber	9.4	$45.03 	16.2
96494	Uber	8.66	$40.88 	14.93
96495	Uber	3.75	$44.30 	6.47
96496	Uber	7.65	$33.19 	13.19
96497	Uber	6.74	$33.14 	11.63
96498	Uber	10.49	$44.77 	18.09
96499	Uber	0.11	$47.87 	0.2
96500	Uber	10.65	$30.38 	18.37
96501	Uber	3.28	$46.08 	5.66
96502	Uber	9.84	$45.72 	16.97
96503	Uber	6.24	$57.28 	10.76
96504	Uber	9.14	$40.44 	15.76
96505	Uber	4.9	$37.19 	8.45
96506	Uber	11.8	$41.81 	20.35
96507	Uber	7.73	$36.41 	13.34
96508	Uber	6.73	$50.56 	11.61
96509	Uber	6.97	$50.04 	12.01
96510	Uber	5.44	$48.89 	9.39
96511	Uber	3.02	$21.75 	5.22
96512	Uber	8.9	$52.59 	15.36
96513	Uber	6.31	$42.77 	10.89
96514	Uber	2.33	$51.55 	4.02
96515	Uber	10.61	$38.40 	18.29
96516	Uber	0.33	$47.41 	0.57
96517	Uber	7.89	$42.70 	13.6
96518	Uber	8.82	$42.80 	15.22
96519	Uber	9.37	$33.08 	16.15
96520	Uber	8.5	$29.69 	14.65
96521	Uber	3.58	$59.01 	6.18
96522	Uber	4.19	$37.09 	7.23
96523	Uber	13.51	$55.32 	23.3
96524	Uber	5.9	$24.37 	10.18
96525	Uber	1.32	$43.84 	2.28
96526	Uber	4.08	$59.16 	7.04
96527	Uber	10.53	$41.87 	18.16
96528	Uber	4.88	$36.68 	8.42
96529	Uber	5.69	$16.41 	9.82
96530	Uber	7.26	$55.33 	12.51
96531	Uber	6.48	$55.93 	11.17
96532	Uber	9.68	$38.38 	16.7
96533	Uber	9.3	$27.94 	16.04
96534	Uber	1.62	$41.51 	2.8
96535	Uber	3.0	$37.66 	5.17
96536	Uber	8.66	$36.53 	14.94
96537	Uber	5.21	$28.98 	8.99
96538	Uber	10.12	$49.87 	17.45
96539	Uber	9.9	$42.61 	17.07
96540	Uber	10.54	$40.63 	18.17
96541	Uber	1.87	$43.77 	3.23
96542	Uber	4.22	$35.80 	7.28
96543	Uber	5.17	$32.43 	8.92
96544	Uber	10.46	$35.58 	18.04
96545	Uber	4.55	$70.91 	7.85
96546	Uber	6.71	$35.51 	11.57
96547	Uber	4.84	$39.83 	8.34
96548	Uber	4.2	$50.22 	7.24
96549	Uber	10.38	$39.12 	17.91
96550	Uber	4.67	$38.10 	8.05
96551	Uber	2.85	$31.48 	4.92
96552	Uber	8.27	$32.07 	14.27
96553	Uber	9.67	$60.63 	16.68
96554	Uber	3.06	$57.44 	5.27
96555	Uber	5.54	$36.34 	9.56
96556	Uber	1.16	$52.27 	2.0
96557	Uber	8.81	$34.64 	15.2
96558	Uber	8.69	$58.13 	14.98
96559	Uber	10.75	$36.26 	18.53
96560	Uber	6.82	$50.80 	11.76
96561	Uber	11.87	$43.09 	20.48
96562	Uber	5.5	$51.63 	9.48
96563	Uber	7.11	$51.21 	12.25
96564	Uber	9.8	$54.39 	16.9
96565	Uber	9.53	$58.25 	16.43
96566	Uber	7.82	$46.39 	13.48
96567	Uber	7.05	$51.73 	12.16
96568	Uber	11.96	$54.38 	20.62
96569	Uber	9.71	$55.10 	16.74
96570	Uber	8.69	$41.31 	14.98
96571	Uber	13.69	$49.22 	23.61
96572	Uber	8.6	$51.39 	14.83
96573	Uber	9.4	$38.50 	16.22
96574	Uber	8.72	$38.28 	15.04
96575	Uber	6.4	$25.76 	11.04
96576	Uber	1.63	$38.49 	2.81
96577	Uber	11.72	$55.74 	20.22
96578	Uber	2.8	$32.56 	4.84
96579	Uber	5.65	$53.23 	9.75
96580	Uber	0.16	$39.40 	0.27
96581	Uber	11.05	$25.35 	19.05
96582	Uber	5.43	$65.16 	9.37
96583	Uber	4.13	$34.60 	7.13
96584	Uber	15.93	$44.31 	27.48
96585	Uber	6.92	$33.95 	11.93
96586	Uber	5.19	$61.94 	8.95
96587	Uber	4.78	$35.15 	8.24
96588	Uber	6.0	$44.07 	10.35
96589	Uber	10.18	$46.95 	17.55
96590	Uber	2.49	$32.32 	4.29
96591	Uber	7.68	$46.91 	13.25
96592	Uber	3.45	$37.55 	5.96
96593	Uber	1.42	$37.02 	2.46
96594	Uber	9.45	$33.75 	16.29
96595	Uber	9.55	$49.62 	16.47
96596	Uber	10.27	$22.06 	17.7
96597	Uber	7.66	$46.74 	13.21
96598	Uber	4.62	$40.15 	7.97
96599	Uber	0.95	$44.93 	1.64
96600	Uber	4.6	$35.12 	7.94
96601	Uber	6.07	$47.04 	10.47
96602	Uber	9.96	$40.85 	17.18
96603	Uber	9.75	$51.01 	16.81
96604	Uber	4.88	$60.22 	8.42
96605	Uber	5.8	$44.99 	10.0
96606	Uber	6.24	$41.62 	10.76
96607	Uber	5.71	$37.28 	9.84
96608	Uber	6.7	$47.03 	11.55
96609	Uber	4.41	$43.58 	7.6
96610	Uber	6.88	$42.07 	11.87
96611	Uber	5.85	$41.90 	10.08
96612	Uber	9.4	$34.17 	16.21
96613	Uber	8.12	$36.76 	14.0
96614	Uber	11.35	$39.56 	19.58
96615	Uber	6.59	$49.89 	11.36
96616	Uber	13.35	$47.22 	23.02
96617	Uber	9.25	$36.12 	15.96
96618	Uber	5.83	$29.76 	10.05
96619	Uber	10.77	$42.55 	18.57
96620	Uber	6.96	$34.76 	12.0
96621	Uber	9.0	$32.94 	15.52
96622	Uber	5.49	$32.55 	9.46
96623	Uber	6.62	$39.76 	11.42
96624	Uber	10.13	$41.22 	17.46
96625	Uber	6.91	$36.18 	11.92
96626	Uber	10.37	$47.72 	17.89
96627	Uber	3.57	$73.80 	6.15
96628	Uber	6.54	$39.44 	11.29
96629	Uber	6.52	$43.09 	11.24
96630	Uber	5.52	$46.72 	9.52
96631	Uber	8.78	$29.66 	15.14
96632	Uber	5.55	$15.79 	9.57
96633	Uber	13.39	$49.73 	23.1
96634	Uber	8.61	$49.43 	14.85
96635	Uber	8.9	$53.03 	15.35
96636	Uber	7.58	$49.08 	13.07
96637	Uber	7.12	$30.24 	12.27
96638	Uber	4.93	$63.29 	8.51
96639	Uber	5.69	$24.63 	9.81
96640	Uber	7.68	$32.55 	13.24
96641	Uber	4.37	$33.61 	7.53
96642	Uber	4.4	$42.82 	7.59
96643	Uber	7.57	$68.68 	13.05
96644	Uber	4.74	$24.78 	8.17
96645	Uber	7.44	$41.08 	12.83
96646	Uber	5.82	$63.60 	10.04
96647	Uber	5.37	$38.93 	9.26
96648	Uber	8.89	$35.63 	15.33
96649	Uber	12.37	$50.32 	21.32
96650	Uber	1.62	$25.25 	2.79
96651	Uber	12.09	$36.03 	20.85
96652	Uber	3.01	$60.79 	5.19
96653	Uber	4.56	$48.13 	7.86
96654	Uber	9.44	$41.34 	16.28
96655	Uber	4.97	$36.67 	8.57
96656	Uber	9.4	$42.93 	16.2
